timestamp,temperature,humidity,pressure,anomaly,anomaly_type,rule_missing_temperature,rule_temp_frozen,rule_temp_drift,rule_anomaly,rule_anomaly_type
2024-04-15 03:00:00,24.0,66,1012.0,0,normal,0,0,0,0,normal
2024-04-15 04:00:00,28.5,48,1012.5,0,normal,0,0,0,0,normal
2024-04-15 05:00:00,29.9,38,1012.6,0,normal,0,0,0,0,normal
2024-04-15 06:00:00,29.0,52,1012.8,0,normal,0,0,0,0,normal
2024-04-15 07:00:00,31.2,37,1011.8,0,normal,0,0,0,0,normal
2024-04-15 08:00:00,31.7,36,1010.9,0,normal,0,0,0,0,normal
2024-04-15 09:00:00,32.0,42,1010.2,0,normal,0,0,0,0,normal
2024-04-15 10:00:00,25.1,71,1010.0,0,normal,0,0,0,0,normal
2024-04-15 11:00:00,24.5,70,1009.9,0,normal,0,0,0,0,normal
2024-04-15 12:00:00,31.4,42,1007.7,0,normal,0,0,0,0,normal
2024-04-15 13:00:00,22.5,81,1011.2,0,normal,0,0,0,0,normal
2024-04-15 14:00:00,22.0,84,1011.3,0,normal,0,0,0,0,normal
2024-04-15 15:00:00,23.0,78,1011.8,0,normal,0,0,0,0,normal
2024-04-15 16:00:00,21.8,83,1012.6,0,normal,0,0,0,0,normal
2024-04-15 17:00:00,20.1,89,1012.6,0,normal,0,0,0,0,normal
2024-04-15 18:00:00,20.0,88,1012.4,0,normal,0,0,0,0,normal
2024-04-15 19:00:00,20.0,87,1011.8,0,normal,0,0,0,0,normal
2024-04-15 20:00:00,19.6,88,1011.2,0,normal,0,0,0,0,normal
2024-04-15 21:00:00,19.3,89,1011.5,0,normal,0,0,0,0,normal
2024-04-15 22:00:00,18.9,87,1012.0,0,normal,0,0,0,0,normal
2024-04-15 23:00:00,18.9,84,1011.7,0,normal,0,0,0,0,normal
2024-04-16 00:00:00,18.5,83,1011.8,0,normal,0,0,0,0,normal
2024-04-16 01:00:00,18.0,94,1011.3,0,normal,0,0,0,0,normal
2024-04-16 02:00:00,20.0,87,1011.7,0,normal,0,0,0,0,normal
2024-04-16 03:00:00,23.0,73,1012.2,0,normal,0,0,0,0,normal
2024-04-16 04:00:00,25.3,63,1012.8,0,normal,0,0,0,0,normal
2024-04-16 05:00:00,27.1,55,1012.8,0,normal,0,0,0,0,normal
2024-04-16 06:00:00,28.8,49,1012.5,0,normal,0,0,0,0,normal
2024-04-16 07:00:00,29.7,46,1011.9,0,normal,0,0,0,0,normal
2024-04-16 08:00:00,30.4,43,1011.0,0,normal,0,0,0,0,normal
2024-04-16 09:00:00,30.8,40,1010.0,0,normal,0,0,0,0,normal
2024-04-16 10:00:00,30.6,38,1009.2,0,normal,0,0,0,0,normal
2024-04-16 11:00:00,30.6,38,1008.4,0,normal,0,0,0,0,normal
2024-04-16 12:00:00,29.6,41,1008.6,0,normal,0,0,0,0,normal
2024-04-16 13:00:00,27.7,47,1009.0,0,normal,0,0,0,0,normal
2024-04-16 14:00:00,25.9,52,1009.8,0,normal,0,0,0,0,normal
2024-04-16 15:00:00,24.9,54,1010.4,0,normal,0,0,0,0,normal
2024-04-16 16:00:00,23.6,53,1010.7,0,normal,0,0,0,0,normal
2024-04-16 17:00:00,22.8,55,1010.9,0,normal,0,0,0,0,normal
2024-04-16 18:00:00,22.1,57,1010.8,0,normal,0,0,0,0,normal
2024-04-16 19:00:00,21.5,59,1010.5,0,normal,0,0,0,0,normal
2024-04-16 20:00:00,20.5,63,1010.0,0,normal,0,0,0,0,normal
2024-04-16 21:00:00,19.8,67,1009.5,0,normal,0,0,0,0,normal
2024-04-16 22:00:00,19.1,70,1008.8,0,normal,0,0,0,0,normal
2024-04-16 23:00:00,18.1,74,1008.4,0,normal,0,0,0,0,normal
2024-04-17 00:00:00,17.4,78,1008.4,0,normal,0,0,0,0,normal
2024-04-17 01:00:00,17.7,77,1009.1,0,normal,0,0,0,0,normal
2024-04-17 02:00:00,19.9,71,1010.0,0,normal,0,0,0,0,normal
2024-04-17 03:00:00,22.7,60,1009.9,0,normal,0,0,0,0,normal
2024-04-17 04:00:00,25.4,52,1009.9,0,normal,0,0,0,0,normal
2024-04-17 05:00:00,27.8,43,1010.0,0,normal,0,0,0,0,normal
2024-04-17 06:00:00,29.8,32,1009.6,0,normal,0,0,0,0,normal
2024-04-17 07:00:00,31.0,23,1009.0,0,normal,0,0,0,0,normal
2024-04-17 08:00:00,31.8,20,1008.4,0,normal,0,0,0,0,normal
2024-04-17 09:00:00,32.1,18,1007.7,0,normal,0,0,0,0,normal
2024-04-17 10:00:00,32.0,18,1006.8,0,normal,0,0,0,0,normal
2024-04-17 11:00:00,31.6,20,1006.7,0,normal,0,0,0,0,normal
2024-04-17 12:00:00,30.6,24,1007.1,0,normal,0,0,0,0,normal
2024-04-17 13:00:00,28.0,30,1007.6,0,normal,0,0,0,0,normal
2024-04-17 14:00:00,27.1,30,1008.1,0,normal,0,0,0,0,normal
2024-04-17 15:00:00,24.9,38,1008.5,0,normal,0,0,0,0,normal
2024-04-17 16:00:00,24.1,43,1008.9,0,normal,0,0,0,0,normal
2024-04-17 17:00:00,24.3,48,1009.4,0,normal,0,0,0,0,normal
2024-04-17 18:00:00,23.9,52,1009.2,0,normal,0,0,0,0,normal
2024-04-17 19:00:00,21.6,56,1009.1,0,normal,0,0,0,0,normal
2024-04-17 20:00:00,20.9,58,1008.3,0,normal,0,0,0,0,normal
2024-04-17 21:00:00,20.6,59,1007.7,0,normal,0,0,0,0,normal
2024-04-17 22:00:00,19.8,63,1007.4,0,normal,0,0,0,0,normal
2024-04-17 23:00:00,19.5,64,1007.1,0,normal,0,0,0,0,normal
2024-04-18 00:00:00,18.7,61,1007.0,0,normal,0,0,0,0,normal
2024-04-18 01:00:00,19.4,60,1007.6,0,normal,0,0,0,0,normal
2024-04-18 02:00:00,22.1,54,1008.1,0,normal,0,0,0,0,normal
2024-04-18 03:00:00,25.5,47,1008.4,0,normal,0,0,0,0,normal
2024-04-18 04:00:00,28.5,39,1008.7,0,normal,0,0,0,0,normal
2024-04-18 05:00:00,28.1,42,1009.3,0,normal,0,0,0,0,normal
2024-04-18 06:00:00,29.5,40,1009.4,0,normal,0,0,0,0,normal
2024-04-18 07:00:00,30.2,38,1008.8,0,normal,0,0,0,0,normal
2024-04-18 08:00:00,31.1,35,1008.0,0,normal,0,0,0,0,normal
2024-04-18 09:00:00,30.7,35,1007.4,0,normal,0,0,0,0,normal
2024-04-18 10:00:00,32.6,30,1005.7,0,normal,0,0,0,0,normal
2024-04-18 11:00:00,32.0,30,1005.2,0,normal,0,0,0,0,normal
2024-04-18 12:00:00,31.3,32,1005.1,0,normal,0,0,0,0,normal
2024-04-18 13:00:00,28.9,40,1005.2,0,normal,0,0,0,0,normal
2024-04-18 14:00:00,27.5,38,1005.5,0,normal,0,0,0,0,normal
2024-04-18 15:00:00,27.2,37,1005.8,0,normal,0,0,0,0,normal
2024-04-18 16:00:00,26.0,40,1006.5,0,normal,0,0,0,0,normal
2024-04-18 17:00:00,24.9,44,1006.4,0,normal,0,0,0,0,normal
2024-04-18 18:00:00,24.2,47,1006.5,0,normal,0,0,0,0,normal
2024-04-18 19:00:00,23.1,51,1006.2,0,normal,0,0,0,0,normal
2024-04-18 20:00:00,21.9,57,1005.9,0,normal,0,0,0,0,normal
2024-04-18 21:00:00,20.9,62,1005.9,0,normal,0,0,0,0,normal
2024-04-18 22:00:00,20.3,65,1005.4,0,normal,0,0,0,0,normal
2024-04-18 23:00:00,19.8,67,1005.1,0,normal,0,0,0,0,normal
2024-04-19 00:00:00,19.4,69,1005.4,0,normal,0,0,0,0,normal
2024-04-19 01:00:00,19.7,70,1005.9,0,normal,0,0,0,0,normal
2024-04-19 02:00:00,24.0,52,1005.9,0,normal,0,0,0,0,normal
2024-04-19 03:00:00,28.8,42,1004.5,0,normal,0,0,0,0,normal
2024-04-19 04:00:00,28.6,39,1005.4,0,normal,0,0,0,0,normal
2024-04-19 05:00:00,30.8,35,1005.2,0,normal,0,0,0,0,normal
2024-04-19 06:00:00,34.4,35,1003.4,0,normal,0,0,0,0,normal
2024-04-19 07:00:00,33.1,31,1004.5,0,normal,0,0,0,0,normal
2024-04-19 08:00:00,34.0,32,1003.6,0,normal,0,0,0,0,normal
2024-04-19 09:00:00,34.8,34,1001.0,0,normal,0,0,0,0,normal
2024-04-19 10:00:00,32.3,32,1002.3,0,normal,0,0,0,0,normal
2024-04-19 11:00:00,29.4,40,1002.2,0,normal,0,0,0,0,normal
2024-04-19 12:00:00,26.3,54,1003.0,0,normal,0,0,0,0,normal
2024-04-19 13:00:00,21.5,80,1003.2,0,normal,0,0,0,0,normal
2024-04-19 14:00:00,27.0,43,1003.4,0,normal,0,0,0,0,normal
2024-04-19 15:00:00,25.1,52,1004.6,0,normal,0,0,0,0,normal
2024-04-19 16:00:00,22.9,60,1005.7,0,normal,0,0,0,0,normal
2024-04-19 17:00:00,22.5,61,1005.8,0,normal,0,0,0,0,normal
2024-04-19 18:00:00,21.7,63,1006.0,0,normal,0,0,0,0,normal
2024-04-19 19:00:00,20.6,66,1006.2,0,normal,0,0,0,0,normal
2024-04-19 20:00:00,20.4,66,1006.1,0,normal,0,0,0,0,normal
2024-04-19 21:00:00,19.8,74,1006.1,0,normal,0,0,0,0,normal
2024-04-19 22:00:00,21.6,60,1004.7,0,normal,0,0,0,0,normal
2024-04-19 23:00:00,21.0,62,1005.0,0,normal,0,0,0,0,normal
2024-04-20 00:00:00,19.8,70,1003.7,0,normal,0,0,0,0,normal
2024-04-20 01:00:00,21.6,61,1004.2,0,normal,0,0,0,0,normal
2024-04-20 02:00:00,21.9,57,1006.5,0,normal,0,0,0,0,normal
2024-04-20 03:00:00,26.2,57,1006.0,0,normal,0,0,0,0,normal
2024-04-20 04:00:00,27.7,40,1006.2,0,normal,0,0,0,0,normal
2024-04-20 05:00:00,28.8,39,1006.6,0,normal,0,0,0,0,normal
2024-04-20 06:00:00,31.2,40,1005.8,0,normal,0,0,0,0,normal
2024-04-20 07:00:00,31.7,32,1005.4,0,normal,0,0,0,0,normal
2024-04-20 08:00:00,32.7,30,1004.5,0,normal,0,0,0,0,normal
2024-04-20 09:00:00,33.8,37,1003.3,0,normal,0,0,0,0,normal
2024-04-20 10:00:00,30.4,34,1003.6,0,normal,0,0,0,0,normal
2024-04-20 11:00:00,30.9,33,1003.4,0,normal,0,0,0,0,normal
2024-04-20 12:00:00,32.6,37,1001.7,0,normal,0,0,0,0,normal
2024-04-20 13:00:00,28.6,38,1003.9,0,normal,0,0,0,0,normal
2024-04-20 14:00:00,26.2,46,1004.6,0,normal,0,0,0,0,normal
2024-04-20 15:00:00,25.3,48,1005.5,0,normal,0,0,0,0,normal
2024-04-20 16:00:00,23.8,52,1006.0,0,normal,0,0,0,0,normal
2024-04-20 17:00:00,23.1,54,1006.4,0,normal,0,0,0,0,normal
2024-04-20 18:00:00,22.3,57,1006.7,0,normal,0,0,0,0,normal
2024-04-20 19:00:00,21.4,62,1006.6,0,normal,0,0,0,0,normal
2024-04-20 20:00:00,20.8,66,1006.4,0,normal,0,0,0,0,normal
2024-04-20 21:00:00,20.0,70,1006.2,0,normal,0,0,0,0,normal
2024-04-20 22:00:00,19.6,72,1006.0,0,normal,0,0,0,0,normal
2024-04-20 23:00:00,19.4,74,1006.1,0,normal,0,0,0,0,normal
2024-04-21 00:00:00,19.0,76,1006.4,0,normal,0,0,0,0,normal
2024-04-21 01:00:00,19.5,68,1006.4,0,normal,0,0,0,0,normal
2024-04-21 02:00:00,21.9,61,1006.9,0,normal,0,0,0,0,normal
2024-04-21 03:00:00,27.0,59,1006.5,0,normal,0,0,0,0,normal
2024-04-21 04:00:00,28.0,44,1007.4,0,normal,0,0,0,0,normal
2024-04-21 05:00:00,30.4,35,1007.4,0,normal,0,0,0,0,normal
2024-04-21 06:00:00,32.2,41,1006.3,0,normal,0,0,0,0,normal
2024-04-21 07:00:00,32.8,26,1006.4,0,normal,0,0,0,0,normal
2024-04-21 08:00:00,33.1,23,1005.6,0,normal,0,0,0,0,normal
2024-04-21 09:00:00,35.0,31,1003.7,0,normal,0,0,0,0,normal
2024-04-21 10:00:00,33.4,21,1003.9,0,normal,0,0,0,0,normal
2024-04-21 11:00:00,33.8,19,1004.0,0,normal,0,0,0,0,normal
2024-04-21 12:00:00,33.8,33,1003.0,0,normal,0,0,0,0,normal
2024-04-21 13:00:00,29.9,31,1004.4,0,normal,0,0,0,0,normal
2024-04-21 14:00:00,26.6,34,1005.1,0,normal,0,0,0,0,normal
2024-04-21 15:00:00,26.6,32,1006.0,0,normal,0,0,0,0,normal
2024-04-21 16:00:00,25.4,36,1006.9,0,normal,0,0,0,0,normal
2024-04-21 17:00:00,24.1,40,1007.1,0,normal,0,0,0,0,normal
2024-04-21 18:00:00,22.4,50,1007.4,0,normal,0,0,0,0,normal
2024-04-21 19:00:00,21.7,52,1007.0,0,normal,0,0,0,0,normal
2024-04-21 20:00:00,21.2,54,1006.4,0,normal,0,0,0,0,normal
2024-04-21 21:00:00,20.5,56,1005.9,0,normal,0,0,0,0,normal
2024-04-21 22:00:00,19.5,60,1005.8,0,normal,0,0,0,0,normal
2024-04-21 23:00:00,18.8,65,1005.9,0,normal,0,0,0,0,normal
2024-04-22 00:00:00,18.4,68,1006.3,0,normal,0,0,0,0,normal
2024-04-22 01:00:00,19.3,67,1006.8,0,normal,0,0,0,0,normal
2024-04-22 02:00:00,23.0,55,1006.8,0,normal,0,0,0,0,normal
2024-04-22 03:00:00,27.8,54,1007.6,0,normal,0,0,0,0,normal
2024-04-22 04:00:00,29.2,36,1007.8,0,normal,0,0,0,0,normal
2024-04-22 05:00:00,31.5,29,1007.8,0,normal,0,0,0,0,normal
2024-04-22 06:00:00,33.4,38,1007.1,0,normal,0,0,0,0,normal
2024-04-22 07:00:00,34.7,19,1006.5,0,normal,0,0,0,0,normal
2024-04-22 08:00:00,35.1,17,1005.6,0,normal,0,0,0,0,normal
2024-04-22 09:00:00,35.6,16,1004.8,0,normal,0,0,0,0,normal
2024-04-22 10:00:00,35.3,16,1004.1,0,normal,0,0,0,0,normal
2024-04-22 11:00:00,34.0,18,1004.1,0,normal,0,0,0,0,normal
2024-04-22 12:00:00,33.2,34,1003.6,0,normal,0,0,0,0,normal
2024-04-22 13:00:00,31.2,22,1005.2,0,normal,0,0,0,0,normal
2024-04-22 14:00:00,28.5,28,1006.0,0,normal,0,0,0,0,normal
2024-04-22 15:00:00,27.0,32,1007.0,0,normal,0,0,0,0,normal
2024-04-22 16:00:00,25.7,34,1007.5,0,normal,0,0,0,0,normal
2024-04-22 17:00:00,24.6,39,1008.4,0,normal,0,0,0,0,normal
2024-04-22 18:00:00,23.7,43,1008.5,0,normal,0,0,0,0,normal
2024-04-22 19:00:00,22.7,47,1007.9,0,normal,0,0,0,0,normal
2024-04-22 20:00:00,21.2,54,1007.5,0,normal,0,0,0,0,normal
2024-04-22 21:00:00,20.7,58,1007.0,0,normal,0,0,0,0,normal
2024-04-22 22:00:00,20.3,60,1006.4,0,normal,0,0,0,0,normal
2024-04-22 23:00:00,19.7,62,1006.0,0,normal,0,0,0,0,normal
2024-04-23 00:00:00,19.2,64,1006.1,0,normal,0,0,0,0,normal
2024-04-23 01:00:00,19.1,72,1006.6,0,normal,0,0,0,0,normal
2024-04-23 02:00:00,21.6,58,1007.1,0,normal,0,0,0,0,normal
2024-04-23 03:00:00,24.6,63,1008.7,0,normal,0,0,0,0,normal
2024-04-23 04:00:00,28.3,34,1007.6,0,normal,0,0,0,0,normal
2024-04-23 05:00:00,31.0,27,1007.2,0,normal,0,0,0,0,normal
2024-04-23 06:00:00,32.9,23,1007.2,0,normal,0,0,0,0,normal
2024-04-23 07:00:00,34.7,18,1006.3,0,normal,0,0,0,0,normal
2024-04-23 08:00:00,34.4,19,1006.3,0,normal,0,0,0,0,normal
2024-04-23 09:00:00,31.0,42,1006.2,0,normal,0,0,0,0,normal
2024-04-23 10:00:00,33.7,18,1005.2,0,normal,0,0,0,0,normal
2024-04-23 11:00:00,33.4,19,1005.1,0,normal,0,0,0,0,normal
2024-04-23 12:00:00,32.0,35,1004.1,0,normal,0,0,0,0,normal
2024-04-23 13:00:00,29.9,30,1005.1,0,normal,0,0,0,0,normal
2024-04-23 14:00:00,25.7,37,1006.5,0,normal,0,0,0,0,normal
2024-04-23 15:00:00,23.8,44,1006.8,0,normal,0,0,0,0,normal
2024-04-23 16:00:00,23.2,45,1007.0,0,normal,0,0,0,0,normal
2024-04-23 17:00:00,22.1,50,1007.0,0,normal,0,0,0,0,normal
2024-04-23 18:00:00,21.1,55,1006.9,0,normal,0,0,0,0,normal
2024-04-23 19:00:00,20.5,57,1006.4,0,normal,0,0,0,0,normal
2024-04-23 20:00:00,20.0,58,1005.9,0,normal,0,0,0,0,normal
2024-04-23 21:00:00,19.2,60,1005.6,0,normal,0,0,0,0,normal
2024-04-23 22:00:00,19.4,60,1005.3,0,normal,0,0,0,0,normal
2024-04-23 23:00:00,19.1,61,1005.0,0,normal,0,0,0,0,normal
2024-04-24 00:00:00,20.1,56,1004.8,0,normal,0,0,0,0,normal
2024-04-24 01:00:00,19.2,64,1005.3,0,normal,0,0,0,0,normal
2024-04-24 02:00:00,22.5,52,1006.2,0,normal,0,0,0,0,normal
2024-04-24 03:00:00,27.8,47,1006.7,0,normal,0,0,0,0,normal
2024-04-24 04:00:00,29.1,32,1007.4,0,normal,0,0,0,0,normal
2024-04-24 05:00:00,31.6,26,1007.6,0,normal,0,0,0,0,normal
2024-04-24 06:00:00,32.9,23,1007.4,0,normal,0,0,0,0,normal
2024-04-24 07:00:00,33.5,23,1007.0,0,normal,0,0,0,0,normal
2024-04-24 08:00:00,34.1,22,1006.4,0,normal,0,0,0,0,normal
2024-04-24 09:00:00,34.2,36,1004.6,0,normal,0,0,0,0,normal
2024-04-24 10:00:00,34.8,21,1004.2,0,normal,0,0,0,0,normal
2024-04-24 11:00:00,32.1,28,1004.8,0,normal,0,0,0,0,normal
2024-04-24 12:00:00,34.4,35,1003.3,0,normal,0,0,0,0,normal
2024-04-24 13:00:00,30.4,29,1004.8,0,normal,0,0,0,0,normal
2024-04-24 14:00:00,28.2,32,1005.7,0,normal,0,0,0,0,normal
2024-04-24 15:00:00,26.6,35,1007.0,0,normal,0,0,0,0,normal
2024-04-24 16:00:00,25.2,39,1007.6,0,normal,0,0,0,0,normal
2024-04-24 17:00:00,23.6,45,1007.9,0,normal,0,0,0,0,normal
2024-04-24 18:00:00,22.2,51,1008.0,0,normal,0,0,0,0,normal
2024-04-24 19:00:00,21.4,55,1007.7,0,normal,0,0,0,0,normal
2024-04-24 20:00:00,21.3,46,1006.3,0,normal,0,0,0,0,normal
2024-04-24 21:00:00,20.3,49,1006.0,0,normal,0,0,0,0,normal
2024-04-24 22:00:00,19.6,51,1005.8,0,normal,0,0,0,0,normal
2024-04-24 23:00:00,18.8,55,1006.0,0,normal,0,0,0,0,normal
2024-04-25 00:00:00,18.3,58,1006.3,0,normal,0,0,0,0,normal
2024-04-25 01:00:00,19.9,58,1006.9,0,normal,0,0,0,0,normal
2024-04-25 02:00:00,23.2,47,1007.2,0,normal,0,0,0,0,normal
2024-04-25 03:00:00,29.2,43,1007.1,0,normal,0,0,0,0,normal
2024-04-25 04:00:00,31.4,26,1007.7,0,normal,0,0,0,0,normal
2024-04-25 05:00:00,33.5,22,1007.8,0,normal,0,0,0,0,normal
2024-04-25 06:00:00,35.0,19,1007.5,0,normal,0,0,0,0,normal
2024-04-25 07:00:00,35.9,18,1006.9,0,normal,0,0,0,0,normal
2024-04-25 08:00:00,36.5,16,1006.2,0,normal,0,0,0,0,normal
2024-04-25 09:00:00,37.4,34,1004.5,0,normal,0,0,0,0,normal
2024-04-25 10:00:00,35.7,18,1004.8,0,normal,0,0,0,0,normal
2024-04-25 11:00:00,36.2,14,1003.9,0,normal,0,0,0,0,normal
2024-04-25 12:00:00,35.8,35,1003.0,0,normal,0,0,0,0,normal
2024-04-25 13:00:00,33.2,19,1004.0,0,normal,0,0,0,0,normal
2024-04-25 14:00:00,31.3,23,1004.5,0,normal,0,0,0,0,normal
2024-04-25 15:00:00,29.7,27,1005.1,0,normal,0,0,0,0,normal
2024-04-25 16:00:00,28.8,29,1006.4,0,normal,0,0,0,0,normal
2024-04-25 17:00:00,27.1,33,1006.5,0,normal,0,0,0,0,normal
2024-04-25 18:00:00,25.1,40,1006.4,0,normal,0,0,0,0,normal
2024-04-25 19:00:00,24.2,43,1006.2,0,normal,0,0,0,0,normal
2024-04-25 20:00:00,23.7,45,1005.9,0,normal,0,0,0,0,normal
2024-04-25 21:00:00,23.2,46,1005.7,0,normal,0,0,0,0,normal
2024-04-25 22:00:00,22.7,48,1005.3,0,normal,0,0,0,0,normal
2024-04-25 23:00:00,22.5,48,1005.2,0,normal,0,0,0,0,normal
2024-04-26 00:00:00,21.8,51,1005.2,0,normal,0,0,0,0,normal
2024-04-26 01:00:00,22.5,52,1005.4,0,normal,0,0,0,0,normal
2024-04-26 02:00:00,24.9,41,1005.4,0,normal,0,0,0,0,normal
2024-04-26 03:00:00,30.4,48,1005.2,0,normal,0,0,0,0,normal
2024-04-26 04:00:00,33.1,24,1005.9,0,normal,0,0,0,0,normal
2024-04-26 05:00:00,35.6,18,1005.9,0,normal,0,0,0,0,normal
2024-04-26 06:00:00,37.0,36,1004.8,0,normal,0,0,0,0,normal
2024-04-26 07:00:00,37.8,13,1005.1,0,normal,0,0,0,0,normal
2024-04-26 08:00:00,38.1,13,1004.5,0,normal,0,0,0,0,normal
2024-04-26 09:00:00,39.4,14,1002.1,0,normal,0,0,0,0,normal
2024-04-26 10:00:00,36.3,16,1003.5,0,normal,0,0,0,0,normal
2024-04-26 11:00:00,35.5,17,1003.0,0,normal,0,0,0,0,normal
2024-04-26 12:00:00,38.4,15,999.6,0,normal,0,0,0,0,normal
2024-04-26 13:00:00,32.7,21,1003.3,0,normal,0,0,0,0,normal
2024-04-26 14:00:00,30.3,26,1004.5,0,normal,0,0,0,0,normal
2024-04-26 15:00:00,28.0,36,1005.0,0,normal,0,0,0,0,normal
2024-04-26 16:00:00,27.1,38,1004.7,0,normal,0,0,0,0,normal
2024-04-26 17:00:00,25.1,45,1005.2,0,normal,0,0,0,0,normal
2024-04-26 18:00:00,24.7,44,1004.8,0,normal,0,0,0,0,normal
2024-04-26 19:00:00,23.7,47,1004.4,0,normal,0,0,0,0,normal
2024-04-26 20:00:00,22.7,50,1004.1,0,normal,0,0,0,0,normal
2024-04-26 21:00:00,22.3,50,1004.3,0,normal,0,0,0,0,normal
2024-04-26 22:00:00,41.80798024232581,44,1003.8,1,temp_spike,0,0,0,0,normal
2024-04-26 23:00:00,23.0,43,1003.7,0,normal,0,0,0,0,normal
2024-04-27 00:00:00,21.1,50,1004.7,0,normal,0,0,0,0,normal
2024-04-27 01:00:00,23.1,45,1005.6,0,normal,0,0,0,0,normal
2024-04-27 02:00:00,25.2,40,1006.0,0,normal,0,0,0,0,normal
2024-04-27 03:00:00,26.6,53,1006.0,0,normal,0,0,0,0,normal
2024-04-27 04:00:00,31.3,28,1006.3,0,normal,0,0,0,0,normal
2024-04-27 05:00:00,33.7,24,1006.0,0,normal,0,0,0,0,normal
2024-04-27 06:00:00,32.0,38,1006.8,0,normal,0,0,0,0,normal
2024-04-27 07:00:00,36.2,17,1005.3,0,normal,0,0,0,0,normal
2024-04-27 08:00:00,35.0,18,1005.3,0,normal,0,0,0,0,normal
2024-04-27 09:00:00,34.2,30,1005.2,0,normal,0,0,0,0,normal
2024-04-27 10:00:00,29.2,37,1006.9,0,normal,0,0,0,0,normal
2024-04-27 11:00:00,30.0,33,1006.4,0,normal,0,0,0,0,normal
2024-04-27 12:00:00,32.6,31,1004.7,0,normal,0,0,0,0,normal
2024-04-27 13:00:00,28.5,42,1006.3,0,normal,0,0,0,0,normal
2024-04-27 14:00:00,25.9,46,1007.1,0,normal,0,0,0,0,normal
2024-04-27 15:00:00,24.9,50,1007.7,0,normal,0,0,0,0,normal
2024-04-27 16:00:00,23.4,56,1008.3,0,normal,0,0,0,0,normal
2024-04-27 17:00:00,22.7,59,1008.5,0,normal,0,0,0,0,normal
2024-04-27 18:00:00,21.9,63,1008.3,0,normal,0,0,0,0,normal
2024-04-27 19:00:00,22.6,59,1008.0,0,normal,0,0,0,0,normal
2024-04-27 20:00:00,22.6,59,1007.6,0,normal,0,0,0,0,normal
2024-04-27 21:00:00,20.7,67,1007.1,0,normal,0,0,0,0,normal
2024-04-27 22:00:00,20.3,68,1006.7,0,normal,0,0,0,0,normal
2024-04-27 23:00:00,20.1,68,1006.6,0,normal,0,0,0,0,normal
2024-04-28 00:00:00,19.6,68,1006.8,0,normal,0,0,0,0,normal
2024-04-28 01:00:00,20.1,67,1007.5,0,normal,0,0,0,0,normal
2024-04-28 02:00:00,22.8,57,1008.0,0,normal,0,0,0,0,normal
2024-04-28 03:00:00,26.0,48,1008.9,0,normal,0,0,0,0,normal
2024-04-28 04:00:00,30.4,33,1008.4,0,normal,0,0,0,0,normal
2024-04-28 05:00:00,31.7,29,1008.7,0,normal,0,0,0,0,normal
2024-04-28 06:00:00,33.2,25,1008.5,0,normal,0,0,0,0,normal
2024-04-28 07:00:00,34.3,22,1008.2,0,normal,0,0,0,0,normal
2024-04-28 08:00:00,34.3,22,1007.5,0,normal,0,0,0,0,normal
2024-04-28 09:00:00,34.5,27,1006.1,0,normal,0,0,0,0,normal
2024-04-28 10:00:00,34.3,22,1006.2,0,normal,0,0,0,0,normal
2024-04-28 11:00:00,33.7,22,1005.8,0,normal,0,0,0,0,normal
2024-04-28 12:00:00,32.8,31,1005.0,0,normal,0,0,0,0,normal
2024-04-28 13:00:00,30.8,28,1005.9,0,normal,0,0,0,0,normal
2024-04-28 14:00:00,28.7,32,1006.5,0,normal,0,0,0,0,normal
2024-04-28 15:00:00,26.2,43,1007.3,0,normal,0,0,0,0,normal
2024-04-28 16:00:00,25.2,47,1007.7,0,normal,0,0,0,0,normal
2024-04-28 17:00:00,24.1,49,1007.7,0,normal,0,0,0,0,normal
2024-04-28 18:00:00,23.6,50,1007.5,0,normal,0,0,0,0,normal
2024-04-28 19:00:00,23.4,49,1007.2,0,normal,0,0,0,0,normal
2024-04-28 20:00:00,23.4,47,1006.7,0,normal,0,0,0,0,normal
2024-04-28 21:00:00,22.9,47,1006.1,0,normal,0,0,0,0,normal
2024-04-28 22:00:00,22.5,48,1005.7,0,normal,0,0,0,0,normal
2024-04-28 23:00:00,22.2,48,1005.0,0,normal,0,0,0,0,normal
2024-04-29 00:00:00,21.7,49,1006.2,0,normal,0,0,0,0,normal
2024-04-29 01:00:00,23.0,51,1007.9,0,normal,0,0,0,0,normal
2024-04-29 02:00:00,23.7,53,1008.7,0,normal,0,0,0,0,normal
2024-04-29 03:00:00,24.6,62,1008.0,0,normal,0,0,0,0,normal
2024-04-29 04:00:00,23.9,55,1010.3,0,normal,0,0,0,0,normal
2024-04-29 05:00:00,22.1,70,1010.7,0,normal,0,0,0,0,normal
2024-04-29 06:00:00,21.8,82,1011.4,0,normal,0,0,0,0,normal
2024-04-29 07:00:00,24.5,58,1010.6,0,normal,0,0,0,0,normal
2024-04-29 08:00:00,26.2,49,1008.3,0,normal,0,0,0,0,normal
2024-04-29 09:00:00,22.0,86,1006.7,0,normal,0,0,0,0,normal
2024-04-29 10:00:00,28.5,40,1006.3,0,normal,0,0,0,0,normal
2024-04-29 11:00:00,29.1,37,1005.0,0,normal,0,0,0,0,normal
2024-04-29 12:00:00,29.2,36,1005.0,0,normal,0,0,0,0,normal
2024-04-29 13:00:00,27.7,41,1005.6,0,normal,0,0,0,0,normal
