year,month,day,hour,temp,temp_source,rhum,rhum_source,prcp,prcp_source,wdir,wdir_source,wspd,wspd_source,pres,pres_source,cldc,cldc_source,coco,coco_source
2020,1,27,12,13.6,isd_lite,91,isd_lite,,,200,isd_lite,3.6,isd_lite,1011.9,isd_lite,8,isd_lite,,
2020,1,28,3,12.2,isd_lite,93,isd_lite,,,90,isd_lite,11.2,isd_lite,1011.1,isd_lite,8,isd_lite,,
2020,1,28,6,15.2,isd_lite,76,isd_lite,,,90,isd_lite,5.4,isd_lite,1011.7,isd_lite,8,isd_lite,,
2020,1,28,9,17.2,isd_lite,76,isd_lite,,,140,isd_lite,11.2,isd_lite,1009.0,isd_lite,6,isd_lite,,
2020,1,28,12,15.6,isd_lite,75,isd_lite,,,180,isd_lite,11.2,isd_lite,1009.3,isd_lite,6,isd_lite,,
2020,1,29,3,10.6,isd_lite,95,isd_lite,,,180,isd_lite,1.8,isd_lite,1018.4,isd_lite,,,,
2020,1,29,6,16.0,isd_lite,71,isd_lite,,,180,isd_lite,9.4,isd_lite,1020.0,isd_lite,3,isd_lite,,
2020,1,29,9,17.8,isd_lite,62,isd_lite,,,0,isd_lite,0.0,isd_lite,1018.1,isd_lite,4,isd_lite,,
2020,1,29,12,17.4,isd_lite,59,isd_lite,,,0,isd_lite,0.0,isd_lite,1017.6,isd_lite,2,isd_lite,,
2020,1,30,3,10.8,isd_lite,90,isd_lite,,,320,isd_lite,7.6,isd_lite,1020.0,isd_lite,,,,
2020,1,30,6,16.4,isd_lite,62,isd_lite,,,340,isd_lite,11.2,isd_lite,1020.5,isd_lite,,,,
2020,1,30,9,18.0,isd_lite,50,isd_lite,,,270,isd_lite,11.2,isd_lite,1018.0,isd_lite,,,,
2020,1,30,12,15.8,isd_lite,61,isd_lite,,,290,isd_lite,5.4,isd_lite,1017.3,isd_lite,2,isd_lite,,
2020,1,31,3,7.0,isd_lite,100,isd_lite,,,0,isd_lite,0.0,isd_lite,1017.3,isd_lite,,,,
2020,1,31,6,13.4,isd_lite,79,isd_lite,,,0,isd_lite,0.0,isd_lite,1017.5,isd_lite,3,isd_lite,,
2020,1,31,9,15.8,isd_lite,67,isd_lite,,,270,isd_lite,3.6,isd_lite,1014.7,isd_lite,3,isd_lite,,
2020,1,31,12,15.0,isd_lite,68,isd_lite,,,0,isd_lite,0.0,isd_lite,1014.2,isd_lite,3,isd_lite,,
2020,2,1,3,5.0,isd_lite,100,isd_lite,,,0,isd_lite,0.0,isd_lite,1020.3,isd_lite,,,,
2020,2,1,6,11.2,isd_lite,92,isd_lite,,,0,isd_lite,0.0,isd_lite,1021.4,isd_lite,,,,
2020,2,1,9,16.2,isd_lite,60,isd_lite,,,320,isd_lite,9.4,isd_lite,1019.5,isd_lite,5,isd_lite,,
2020,2,1,12,15.0,isd_lite,66,isd_lite,,,290,isd_lite,3.6,isd_lite,1019.7,isd_lite,2,isd_lite,,
2020,2,2,3,5.0,isd_lite,97,isd_lite,,,0,isd_lite,0.0,isd_lite,1022.5,isd_lite,,,,
2020,2,2,6,15.8,isd_lite,65,isd_lite,,,340,isd_lite,9.4,isd_lite,1021.9,isd_lite,,,,
2020,2,2,12,16.2,isd_lite,54,isd_lite,,,290,isd_lite,9.4,isd_lite,1018.6,isd_lite,,,,
2020,2,3,3,5.6,isd_lite,97,isd_lite,,,0,isd_lite,0.0,isd_lite,1021.1,isd_lite,,,,
2020,2,3,6,15.6,isd_lite,69,isd_lite,,,320,isd_lite,7.6,isd_lite,1020.5,isd_lite,,,,
2020,2,3,9,19.2,isd_lite,39,isd_lite,,,340,isd_lite,11.2,isd_lite,1017.5,isd_lite,,,,
2020,2,3,12,18.0,isd_lite,50,isd_lite,,,140,isd_lite,5.4,isd_lite,1016.5,isd_lite,,,,
2020,2,4,3,5.4,isd_lite,94,isd_lite,,,0,isd_lite,0.0,isd_lite,1019.2,isd_lite,5,isd_lite,,
2020,2,4,6,15.2,isd_lite,66,isd_lite,,,160,isd_lite,5.4,isd_lite,1019.3,isd_lite,6,isd_lite,,
2020,2,4,9,18.2,isd_lite,48,isd_lite,,,230,isd_lite,3.6,isd_lite,1017.1,isd_lite,5,isd_lite,,
2020,2,4,12,15.4,isd_lite,57,isd_lite,,,320,isd_lite,7.6,isd_lite,1017.8,isd_lite,6,isd_lite,,
2020,2,5,3,11.0,isd_lite,88,isd_lite,,,290,isd_lite,7.6,isd_lite,1019.9,isd_lite,,,,
2020,2,5,6,15.2,isd_lite,66,isd_lite,,,340,isd_lite,11.2,isd_lite,1019.9,isd_lite,,,,
2020,2,5,9,18.6,isd_lite,41,isd_lite,,,290,isd_lite,11.2,isd_lite,1016.6,isd_lite,,,,
2020,2,5,12,16.8,isd_lite,53,isd_lite,,,270,isd_lite,7.6,isd_lite,1016.4,isd_lite,,,,
2020,2,6,3,7.8,isd_lite,89,isd_lite,,,0,isd_lite,0.0,isd_lite,1017.8,isd_lite,,,,
2020,2,6,6,16.2,isd_lite,56,isd_lite,,,0,isd_lite,0.0,isd_lite,1017.6,isd_lite,,,,
2020,2,6,12,16.8,isd_lite,50,isd_lite,,,0,isd_lite,0.0,isd_lite,1015.4,isd_lite,,,,
2020,2,7,3,7.0,isd_lite,94,isd_lite,,,0,isd_lite,0.0,isd_lite,1021.5,isd_lite,3,isd_lite,,
2020,2,7,6,16.0,isd_lite,63,isd_lite,,,0,isd_lite,0.0,isd_lite,1021.6,isd_lite,3,isd_lite,,
2020,2,7,9,18.2,isd_lite,43,isd_lite,,,340,isd_lite,11.2,isd_lite,1019.4,isd_lite,1,isd_lite,,
2020,2,7,12,17.0,isd_lite,50,isd_lite,,,270,isd_lite,7.6,isd_lite,1019.2,isd_lite,,,,
2020,2,8,3,7.6,isd_lite,94,isd_lite,,,0,isd_lite,0.0,isd_lite,1022.4,isd_lite,,,,
2020,2,8,6,17.6,isd_lite,48,isd_lite,,,270,isd_lite,5.4,isd_lite,1023.5,isd_lite,,,,
2020,2,8,9,20.0,isd_lite,38,isd_lite,,,320,isd_lite,5.4,isd_lite,1020.9,isd_lite,,,,
