timestamp,temperature,humidity,pressure,anomaly,anomaly_type,temp_prev,humidity_prev,pressure_prev,temp_diff,humidity_diff,pressure_diff,time_gap_hours,temp_rate,humidity_rate,pressure_rate,temp_roll_mean_3,humidity_roll_mean_3,pressure_roll_mean_3,temp_roll_std_3,humidity_roll_std_3,pressure_roll_std_3,hour,month,hour_sin,hour_cos,month_sin,month_cos,year,humidity_prev_raw,humidity_next_raw,timestamp_prev_raw,timestamp_next_raw,temperature_prev_raw,temperature_next_raw,pressure_prev_raw,pressure_next_raw,if_anomaly,v2_rule_anomaly,multivariate_anomaly,v2_final_anomaly,v3_final_anomaly
2024-06-18 20:00:00,32.7,34,994.0,0,normal,33.1,32.0,994.0,-0.3999999999999986,2.0,0.0,1.0,-0.3999999999999986,2.0,0.0,33.499999999999936,33.333333333333336,994.3333333333334,1.0583005244259036,1.1547005383792597,0.5773502693698901,20,6,-0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,2024,32.0,35.0,2024-06-18 19:00:00,2024-06-18 21:00:00,33.1,32.3,994.0,993.9,0,0,0,0,0
2024-06-18 21:00:00,32.3,35,993.9,0,normal,32.7,34.0,994.0,-0.4000000000000057,1.0,-0.1000000000000227,1.0,-0.4000000000000057,1.0,-0.1000000000000227,32.69999999999994,33.666666666666664,993.9666666666668,0.4000000000002139,1.5275252316519536,0.0577350287416548,21,6,-0.7071067811865477,0.7071067811865474,1.2246467991473532e-16,-1.0,2024,34.0,38.0,2024-06-18 20:00:00,2024-06-18 22:00:00,32.7,31.3,994.0,994.0,0,0,0,0,0
2024-06-18 22:00:00,31.3,38,994.0,0,normal,32.3,35.0,993.9,-0.9999999999999964,3.0,0.1000000000000227,1.0,-0.9999999999999964,3.0,0.1000000000000227,32.09999999999993,35.666666666666664,993.9666666666668,0.721110255092927,2.0816659994661397,0.0577350287416548,22,6,-0.5000000000000004,0.8660254037844384,1.2246467991473532e-16,-1.0,2024,35.0,36.0,2024-06-18 21:00:00,2024-06-18 23:00:00,32.3,32.0,993.9,994.1,0,0,0,0,0
2024-06-18 23:00:00,32.0,36,994.1,0,normal,31.3,38.0,994.0,0.6999999999999993,-2.0,0.1000000000000227,1.0,0.6999999999999993,-2.0,0.1000000000000227,31.8666666666666,36.333333333333336,994.0,0.5131601439448734,1.527525231651957,0.100000001051319,23,6,-0.2588190451025215,0.965925826289068,1.2246467991473532e-16,-1.0,2024,38.0,38.0,2024-06-18 22:00:00,2024-06-19 00:00:00,31.3,31.4,994.0,994.4,0,0,0,0,0
2024-06-19 00:00:00,31.4,38,994.4,0,normal,32.0,36.0,994.1,-0.6000000000000014,2.0,0.2999999999999545,1.0,-0.6000000000000014,2.0,0.2999999999999545,31.566666666666595,37.333333333333336,994.1666666666666,0.3785938897202809,1.1547005383792637,0.2081666004491111,0,6,0.0,1.0,1.2246467991473532e-16,-1.0,2024,36.0,35.0,2024-06-18 23:00:00,2024-06-19 01:00:00,32.0,32.5,994.1,995.1,0,0,0,0,0
2024-06-19 01:00:00,32.5,35,995.1,0,normal,31.4,38.0,994.4,1.1000000000000014,-3.0,0.7000000000000455,1.0,1.1000000000000014,-3.0,0.7000000000000455,31.9666666666666,36.333333333333336,994.5333333333334,0.5507570547287841,1.527525231651957,0.5131601441462679,1,6,0.2588190451025207,0.9659258262890684,1.2246467991473532e-16,-1.0,2024,38.0,32.0,2024-06-19 00:00:00,2024-06-19 02:00:00,31.4,35.1,994.4,995.4,0,0,0,0,0
2024-06-19 02:00:00,35.1,32,995.4,0,normal,32.5,35.0,995.1,2.6000000000000014,-3.0,0.2999999999999545,1.0,2.6000000000000014,-3.0,0.2999999999999545,32.999999999999936,35.0,994.9666666666668,1.9000000000000457,3.0000000000000053,0.5131601441435918,2,6,0.4999999999999999,0.8660254037844387,1.2246467991473532e-16,-1.0,2024,35.0,49.0,2024-06-19 01:00:00,2024-06-19 03:00:00,32.5,37.6,995.1,993.9,0,0,0,0,0
2024-06-19 03:00:00,37.6,49,993.9,0,normal,35.1,32.0,995.4,2.5,17.0,-1.5,1.0,2.5,17.0,-1.5,35.0666666666666,38.66666666666666,994.8,2.550163393458046,9.073771725877467,0.7937253934486558,3,6,0.7071067811865476,0.7071067811865476,1.2246467991473532e-16,-1.0,2024,32.0,32.0,2024-06-19 02:00:00,2024-06-19 04:00:00,35.1,38.7,995.4,995.4,0,0,0,0,0
2024-06-19 04:00:00,38.7,32,995.4,0,normal,37.6,49.0,993.9,1.1000000000000014,-17.0,1.5,1.0,1.1000000000000014,-17.0,1.5,37.13333333333327,37.66666666666666,994.9,1.8448125469362444,9.81495457622364,0.8660254039025408,4,6,0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,2024,49.0,30.0,2024-06-19 03:00:00,2024-06-19 05:00:00,37.6,40.4,993.9,994.6,0,0,0,0,0
2024-06-19 05:00:00,40.4,30,994.6,0,normal,38.7,32.0,995.4,1.6999999999999955,-2.0,-0.7999999999999545,1.0,1.6999999999999955,-2.0,-0.7999999999999545,38.899999999999935,37.0,994.6333333333332,1.410673597966585,10.440306508910552,0.7505553500839455,5,6,0.9659258262890684,0.2588190451025207,1.2246467991473532e-16,-1.0,2024,32.0,43.0,2024-06-19 04:00:00,2024-06-19 06:00:00,38.7,40.4,995.4,993.5,0,0,0,0,0
